bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,execution_time_s,failure_count,failure_reasons
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0007,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,hsrb,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.657331,0.109105,0.9,map,0.0,0.0,0.0,0.0,,,,1.657331,0.109105,0.9,0.0,0.0,0.963124,0.269059,0.0,-0.0,2.596761,,,,,,,,,,,,,,Whisking,,,0,2.4882,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0007 after environment filtering.
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0008,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.499649,-0.428681,0.7325,map,0.0,0.0,0.0,0.0,,,,1.499649,-0.428681,0.7325,0.0,0.0,0.80098,0.598691,0.0,-0.0,1.85786,,,,,,,,,,,,,,Whisking,,,0,4.7677,0,
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0009,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.506042,0.202595,0.839,map,0.0,0.0,0.0,0.0,,,,1.506042,0.202595,0.839,0.0,0.0,0.421918,0.906634,0.0,-0.0,0.871119,,,,,,,,,,,,,,Whisking,,,0,6.8135,0,
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0010,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.516804,1.686665,1.56,map,0.0,0.0,0.0,0.0,,,,1.516804,1.686665,1.56,0.0,0.0,0.542879,0.839811,0.0,-0.0,1.147723,,,,,,,,,,,,,,Whisking,,,0,8.4713,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00686m over 25 ticks)."
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0011,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.521094,2.264375,1.56,map,0.0,0.0,0.0,0.0,,,,1.521094,2.264375,1.56,0.0,0.0,0.664153,0.747597,0.0,-0.0,1.45272,,,,,,,,,,,,,,Whisking,,,0,7.2127,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in MixingAction (status=stagnant, max link displacement 0.00005m over 25 ticks)."
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0012,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.51344,1.972419,1.56,map,0.0,0.0,0.0,0.0,,,,1.51344,1.972419,1.56,0.0,0.0,0.509232,0.860629,0.0,-0.0,1.068584,,,,,,,,,,,,,,Whisking,,,0,7.8506,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00652m over 25 ticks)."
bowl_0013,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0013,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.551635,1.905189,1.520588,map,0.0,0.0,0.0,0.0,,,,1.551635,1.905189,1.520588,0.0,0.0,-0.59794,0.801541,0.0,-0.0,-1.281856,,,,,,,,,,,,,,Whisking,,,0,8.4223,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00271m over 25 ticks)."
bowl_0014,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0014,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,hsrb,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.582993,1.920798,0.7775,map,0.0,0.0,0.0,0.0,,,,1.582993,1.920798,0.7775,0.0,0.0,0.991262,-0.131906,0.0,-0.0,-2.877009,,,,,,,,,,,,,,Whisking,,,0,3.0803,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0014 after environment filtering.
bowl_0015,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0015,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.841575,0.980947,0.902,map,0.0,0.0,0.0,0.0,,,,-0.841575,0.980947,0.902,0.0,0.0,-0.293301,0.95602,0.0,-0.0,-0.595355,,,,,,,,,,,,,,Whisking,,,0,4.1149,0,
bowl_0016,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0016,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.093917,2.411851,0.902,map,0.0,0.0,0.0,0.0,,,,-1.093917,2.411851,0.902,0.0,0.0,0.213643,0.976912,0.0,-0.0,0.430606,,,,,,,,,,,,,,Whisking,,,0,5.6046,0,
bowl_0017,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0017,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,-1.148199,0.826799,0.902,map,0.0,0.0,0.0,0.0,,,,-1.148199,0.826799,0.902,0.0,0.0,0.714911,0.699216,0.0,-0.0,1.592993,,,,,,,,,,,,,,Whisking,,,0,4.8507,0,
bowl_0018,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0018,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.912557,1.247941,0.902,map,0.0,0.0,0.0,0.0,,,,-0.912557,1.247941,0.902,0.0,0.0,0.251075,0.967968,0.0,-0.0,0.507582,,,,,,,,,,,,,,Whisking,,,0,4.5073,0,
bowl_0019,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0019,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.158153,1.796631,0.902,map,0.0,0.0,0.0,0.0,,,,-1.158153,1.796631,0.902,0.0,0.0,-0.801188,0.598412,0.0,-0.0,-1.858557,,,,,,,,,,,,,,Whisking,,,0,4.4212,0,
bowl_0020,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0020,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.95388,2.080459,0.902,map,0.0,0.0,0.0,0.0,,,,-0.95388,2.080459,0.902,0.0,0.0,-0.113274,0.993564,0.0,-0.0,-0.227035,,,,,,,,,,,,,,Whisking,,,0,4.757,0,
bowl_0021,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0021,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.944619,2.699212,0.902,map,0.0,0.0,0.0,0.0,,,,-0.944619,2.699212,0.902,0.0,0.0,0.36103,0.932554,0.0,-0.0,0.738743,,,,,,,,,,,,,,Whisking,,,0,4.0403,0,
bowl_0022,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0022,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.913166,1.604714,0.902,map,0.0,0.0,0.0,0.0,,,,-0.913166,1.604714,0.902,0.0,0.0,-0.210078,0.977685,0.0,-0.0,-0.42331,,,,,,,,,,,,,,Whisking,,,0,4.9523,0,
bowl_0023,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0023,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.267214,2.702665,0.902,map,0.0,0.0,0.0,0.0,,,,-1.267214,2.702665,0.902,0.0,0.0,0.942816,0.333313,0.0,-0.0,2.461961,,,,,,,,,,,,,,Whisking,,,0,4.261,0,
bowl_0024,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0024,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.264193,1.48416,0.902,map,0.0,0.0,0.0,0.0,,,,-1.264193,1.48416,0.902,0.0,0.0,0.99468,0.103011,0.0,-0.0,2.935205,,,,,,,,,,,,,,Whisking,,,0,4.6344,0,
bowl_0025,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0025,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.233904,2.086115,0.902,map,0.0,0.0,0.0,0.0,,,,-1.233904,2.086115,0.902,0.0,0.0,0.135341,0.990799,0.0,-0.0,0.271515,,,,,,,,,,,,,,Whisking,,,0,4.8637,0,
bowl_0026,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0026,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.196785,1.178344,0.902,map,0.0,0.0,0.0,0.0,,,,-1.196785,1.178344,0.902,0.0,0.0,0.3079,0.951419,0.0,-0.0,0.625969,,,,,,,,,,,,,,Whisking,,,0,4.9345,0,
bowl_0027,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0027,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.565161,-1.05357,1.555,map,0.0,0.0,0.0,0.0,,,,1.565161,-1.05357,1.555,0.0,0.0,-0.682766,0.730637,0.0,-0.0,-1.503083,,,,,,,,,,,,,,Whisking,,,0,8.1569,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00331m over 25 ticks)."
bowl_0028,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,26a54a4b-e19a-4b74-a80b-3be7cfa4f213,bowl_0028,4220253326,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,hsrb,failed,,whisk_left,primary,1,0,1,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.572414,-1.016111,1.282716,map,0.0,0.0,0.0,0.0,,,,1.572414,-1.016111,1.282716,0.0,0.0,0.569976,0.821661,0.0,-0.0,1.212954,,,,,,,,,,,,,,Whisking,,,0,7.8699,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00643m over 25 ticks)."
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0001,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.509173,0.465187,0.9,map,0.0,0.0,0.0,0.0,,,,1.509173,0.465187,0.9,0.0,0.0,0.999988,0.004991,0.0,-0.0,3.131611,,,,,,,,,,,,,,Whisking,,,0,6.493,0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0002,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.54439,0.908133,0.9,map,0.0,0.0,0.0,0.0,,,,1.54439,0.908133,0.9,0.0,0.0,0.949344,0.314238,0.0,-0.0,2.502285,,,,,,,,,,,,,,Whisking,,,0,11.6986,0,
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0003,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,pr2,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.591754,-0.389707,0.9,map,0.0,0.0,0.0,0.0,,,,1.591754,-0.389707,0.9,0.0,0.0,-0.398522,0.917159,0.0,-0.0,-0.819809,,,,,,,,,,,,,,Whisking,,,0,1.7915,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0003 after environment filtering.
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0004,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,pr2,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.57291,-0.003016,0.9,map,0.0,0.0,0.0,0.0,,,,1.57291,-0.003016,0.9,0.0,0.0,-0.50263,0.864501,0.0,-0.0,-1.053277,,,,,,,,,,,,,,Whisking,,,0,1.7285,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0004 after environment filtering.
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0005,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.429354,1.127601,0.9,map,0.0,0.0,0.0,0.0,,,,1.429354,1.127601,0.9,0.0,0.0,-0.496243,0.868184,0.0,-0.0,-1.038532,,,,,,,,,,,,,,Whisking,,,0,12.2143,0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0006,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,pr2,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.529983,-0.470142,0.7325,map,0.0,0.0,0.0,0.0,,,,1.529983,-0.470142,0.7325,0.0,0.0,-0.354408,0.935091,0.0,-0.0,-0.724562,,,,,,,,,,,,,,Whisking,,,0,17.4025,0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0007,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,pr2,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.605941,0.119017,0.839,map,0.0,0.0,0.0,0.0,,,,1.605941,0.119017,0.839,0.0,0.0,0.232667,0.972557,0.0,-0.0,0.469637,,,,,,,,,,,,,,Whisking,,,0,1.8103,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0007 after environment filtering.
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0008,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,pr2,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.504915,1.730525,1.56,map,0.0,0.0,0.0,0.0,,,,1.504915,1.730525,1.56,0.0,0.0,0.945803,-0.324742,0.0,-0.0,-2.480115,,,,,,,,,,,,,,Whisking,,,0,53.1837,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.02940m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00642m over 25 ticks)."
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0009,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,collision_or_motion_failure,task_failed,all_mix_attempts_failed,False,,False,False,False,False,pr2,failed,,whisk_left,primary,2,1,2,True,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.487236,2.048463,1.56,map,0.0,0.0,0.0,0.0,,,,1.487236,2.048463,1.56,0.0,0.0,0.166344,0.986068,0.0,-0.0,0.334241,,,,,,,,,,,,,,Whisking,,,0,54.1327,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.04248m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00735m over 25 ticks)."
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,56efed96-a977-4f7d-811d-c39a75d6ad74,bowl_0010,2970996258,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,pr2,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.61948,1.505543,1.56,map,0.0,0.0,0.0,0.0,,,,1.61948,1.505543,1.56,0.0,0.0,0.88307,0.469241,0.0,-0.0,2.164731,,,,,,,,,,,,,,Whisking,,,0,1.7211,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0010 after environment filtering.
