bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0005,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0005,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.171851,1.513376,0.911,map,0.0,0.0,0.0,0.0,,,,-1.171851,1.513376,0.911,0.0,0.0,0.997183,0.075003,0.0,-0.0,2.991445,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.988749,0.149584,0.0,2.991445,-1.869117,1.705837,0.8,0.0,0.0,-0.077173,0.997018,0.0,-0.0,-0.1545,-0.269316,-3.13724,-3.022424,-3.13724,-3.022424,0.119169,0.992908,0.118887,saw,0.03,2,20,True,190,95,0.5026455026455027,-1.2795770098150263,1.53031491937174,0.9823918335552773,0.31253903840417213,completed,31.4009,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00587m over 25 ticks, wiggle=True). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=wiggle, max link displacement 0.00771m over 25 ticks, wiggle=True)."
bread_0006,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0006,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,-1.107215,2.681725,0.911,map,0.0,0.0,0.0,0.0,,,,-1.107215,2.681725,0.911,0.0,0.0,-0.564568,0.825386,0.0,-0.0,-1.199821,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.362525,-0.931974,0.0,-1.199821,-1.760437,2.610813,0.8,0.0,0.0,-0.113425,0.993547,0.0,-0.0,-0.227339,0.108135,-0.972482,-1.307955,-0.972482,-1.307955,1.307955,0.259825,0.965656,saw,0.03,2,20,True,209,186,0.8942307692307693,-1.103924500375136,2.5516144811304478,0.893806582711637,0.28729489890907395,completed,7.4943,0,
bread_0007,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0007,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-1.093601,0.972037,0.911,map,0.0,0.0,0.0,0.0,,,,-1.093601,0.972037,0.911,0.0,0.0,-0.833873,0.551957,0.0,-0.0,-1.972175,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.390688,-0.920523,0.0,-1.972175,-1.865322,0.812677,0.8,0.0,0.0,-0.065756,0.997836,0.0,-0.0,-0.131607,0.203638,-1.840568,-2.175813,-1.840568,-2.175813,0.96578,0.568776,0.822493,saw,0.03,2,20,True,228,203,0.8942731277533039,-1.1918010962438792,0.8661278158772674,0.8914874247312546,0.18065541541957994,completed,9.7876,0,
bread_0008,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0008,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.925036,1.798738,0.911,map,0.0,0.0,0.0,0.0,,,,-0.925036,1.798738,0.911,0.0,0.0,0.991969,0.126482,0.0,-0.0,2.88795,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.968005,0.250932,0.0,2.88795,-0.445314,1.971144,0.8,0.0,0.0,0.985284,0.170926,0.0,-0.0,2.798055,-2.796579,0.089896,-0.598657,0.089896,-0.598657,0.598657,0.826093,0.563533,saw,0.03,2,20,True,190,58,0.30687830687830686,-0.8344236644004507,1.7373930736640755,0.9004761490849411,0.16110420711161302,completed,10.5738,0,
bread_0009,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0009,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-0.974855,2.271427,0.911,map,0.0,0.0,0.0,0.0,,,,-0.974855,2.271427,0.911,0.0,0.0,0.663208,0.748435,0.0,-0.0,1.450193,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.120311,0.992736,0.0,1.450193,-0.350464,2.555612,0.8,0.0,0.0,0.997453,-0.07133,0.0,-0.0,-2.998811,-2.714472,-1.834181,-2.11852,-1.834181,-2.11852,1.023072,0.520746,0.853712,saw,0.03,2,20,True,228,89,0.3920704845814978,-0.9416949575446738,2.1377384155927004,0.8914874247312546,0.30560393759564214,completed,12.6209,0,
bread_0010,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0010,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.097939,0.53125,0.911,map,0.0,0.0,0.0,0.0,,,,-1.097939,0.53125,0.911,0.0,0.0,0.983036,0.183415,0.0,-0.0,2.772674,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.932718,0.360607,0.0,2.772674,-1.240311,0.237981,0.8,0.0,0.0,0.33321,0.942853,0.0,-0.0,0.679412,1.118844,2.093263,1.653831,2.093263,1.653831,1.487762,0.082939,0.996555,saw,0.03,2,20,True,190,151,0.798941798941799,-1.2134208516823695,0.5349561491012271,0.9022679591205399,0.15233625971338668,completed,11.8929,0,
bread_0011,bread_cutting,4e6f4587-72c5-4201-aa4d-67ecd0d5a1dc,bread_0011,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,unitree_g1,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.233432,2.006174,0.911,map,0.0,0.0,0.0,0.0,,,,-1.233432,2.006174,0.911,0.0,0.0,-0.782524,0.62262,0.0,-0.0,-1.797419,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.224688,-0.974431,0.0,-1.797419,-1.711441,1.650606,0.8,0.0,0.0,0.091176,0.995835,0.0,-0.0,0.182605,0.639554,-1.980024,-2.436973,-1.980024,-2.436973,0.70462,0.761858,0.647744,saw,0.03,2,20,True,190,169,0.8941798941798942,-1.296388635922151,1.9087814972637682,0.8967332570105792,0.3002278448602676,completed,11.8457,0,
bread_0001,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0001,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.602941,0.656021,0.9,map,0.0,0.0,0.0,0.0,,,,1.602941,0.656021,0.9,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,0.618748,0.49247,0.0,0.0,0.0,0.149226,0.988803,0.0,-0.0,0.299572,0.164673,-0.906437,-0.771538,-0.906437,-0.771538,0.771538,0.716839,0.697239,saw,0.03,2,20,True,190,95,0.5026455026455027,1.6921553929774016,0.5933104571409565,0.9713918335552773,0.9161886013367488,completed,22.3888,0,
bread_0002,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0002,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,1.530301,0.173541,0.9,map,0.0,0.0,0.0,0.0,,,,1.530301,0.173541,0.9,0.0,0.0,-0.230125,0.973161,0.0,-0.0,-0.464411,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.894085,-0.447897,0.0,-0.464411,0.623492,0.06705,0.0,0.0,0.0,0.101669,0.994818,0.0,-0.0,0.20369,0.116899,-0.668102,-0.58131,-0.668102,-0.58131,0.58131,0.835744,0.549119,saw,0.03,2,20,True,209,105,0.5048076923076923,1.639472061142993,0.11807082265629537,0.9749785809742338,0.8308668321510949,completed,17.9818,0,
bread_0003,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0003,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.564243,-0.363957,0.9,map,0.0,0.0,0.0,0.0,,,,1.564243,-0.363957,0.9,0.0,0.0,0.998733,0.050327,0.0,-0.0,3.040897,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.994934,0.100526,0.0,3.040897,0.490895,0.411547,0.0,0.0,0.0,0.117432,0.993081,0.0,-0.0,0.235408,-0.625673,2.805489,-2.616615,2.805489,-2.616615,0.524978,0.865335,0.501194,saw,0.03,2,20,True,190,95,0.5026455026455027,1.4558114585955637,-0.3523635677290892,0.9713918335552773,0.8086107454362212,completed,23.518,0,
bread_0004,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0004,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,garmi,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,1.506868,1.132028,0.9,map,0.0,0.0,0.0,0.0,,,,1.506868,1.132028,0.9,0.0,0.0,-0.696738,0.717325,0.0,-0.0,-1.541681,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.029112,-0.999576,0.0,-1.541681,0.281074,0.995005,0.0,0.0,0.0,0.174544,0.984649,0.0,-0.0,0.350886,0.111321,-1.892566,-1.653002,-1.892566,-1.653002,1.488591,0.082113,0.996623,saw,0.03,2,20,True,209,105,0.5048076923076923,1.5097352899927818,1.0096065151034115,0.9749785809742337,0.8084624659239222,completed,122.8547,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1250 ticks in CuttingAction (status=stagnant, max link displacement 0.00099m over 25 ticks, wiggle=False). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0005,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.171851,1.513376,0.911,map,0.0,0.0,0.0,0.0,,,,-1.171851,1.513376,0.911,0.0,0.0,0.65208,0.75815,0.0,-0.0,1.420649,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.149584,0.988749,0.0,1.420649,-1.975867,1.38328,0.0,0.0,0.0,0.137404,0.990515,0.0,-0.0,0.275679,0.160417,1.144969,1.260231,1.144969,1.260231,1.260231,0.305597,0.952161,saw,0.03,2,20,True,190,0,0.0,-1.1866466823249329,1.4113347528249403,0.9830224045030773,0.6866769640778538,completed,16.988,0,
bread_0006,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0006,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,-1.107215,2.681725,0.911,map,0.0,0.0,0.0,0.0,,,,-1.107215,2.681725,0.911,0.0,0.0,-0.564568,0.825386,0.0,-0.0,-1.199821,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.362525,-0.931974,0.0,-1.199821,-2.135531,2.064092,0.0,0.0,0.0,0.313849,0.949473,0.0,-0.0,0.638489,0.540879,-1.838309,-1.7407,-1.838309,-1.7407,1.400893,0.169087,0.985601,saw,0.03,2,20,True,209,105,0.5048076923076923,-1.0634732968238119,2.567349437129048,0.9859785809742339,0.7963705902442748,completed,17.4759,0,
bread_0007,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0007,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-1.093601,0.972037,0.911,map,0.0,0.0,0.0,0.0,,,,-1.093601,0.972037,0.911,0.0,0.0,-0.833873,0.551957,0.0,-0.0,-1.972175,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.390688,-0.920523,0.0,-1.972175,-2.165548,1.41959,0.0,0.0,0.0,-0.04669,0.998909,0.0,-0.0,-0.093414,-0.395513,-1.878762,-1.576662,-1.878762,-1.576662,1.56493,0.005866,0.999983,saw,0.03,2,20,True,228,114,0.5022026431718062,-1.147379907289523,0.847274593900554,0.9927111354870587,0.6680113743486297,completed,21.0776,0,
bread_0008,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0008,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.925036,1.798738,0.911,map,0.0,0.0,0.0,0.0,,,,-0.925036,1.798738,0.911,0.0,0.0,0.991969,0.126482,0.0,-0.0,2.88795,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.968005,0.250932,0.0,2.88795,-0.055664,1.912674,0.0,0.0,0.0,0.994825,-0.101607,0.0,-0.0,-2.938028,-3.01128,-0.457207,-0.383955,-0.457207,-0.383955,0.383955,0.92719,0.374591,saw,0.03,2,20,True,190,95,0.5026455026455027,-1.0304357307141057,1.826715617687259,0.9823918335552774,0.6892280171450779,completed,24.2535,0,
bread_0009,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0009,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,-0.974855,2.271427,0.911,map,0.0,0.0,0.0,0.0,,,,-0.974855,2.271427,0.911,0.0,0.0,0.663208,0.748435,0.0,-0.0,1.450193,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.120311,0.992736,0.0,1.450193,0.018273,1.850754,0.0,0.0,0.0,0.993621,0.112774,0.0,-0.0,2.915564,2.740922,-1.465371,-1.290729,-1.465371,-1.290729,1.290729,0.276421,0.961037,saw,0.03,2,20,True,228,114,0.5022026431718062,-0.957753960716192,2.4062059537847142,0.9927111354870587,0.6956943236002661,completed,27.7042,0,
bread_0010,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0010,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.097939,0.53125,0.911,map,0.0,0.0,0.0,0.0,,,,-1.097939,0.53125,0.911,0.0,0.0,0.983036,0.183415,0.0,-0.0,2.772674,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.932718,0.360607,0.0,2.772674,-0.22774,0.23019,0.0,0.0,0.0,0.996646,0.081833,0.0,-0.0,2.977744,2.808515,-0.205069,-0.035841,-0.205069,-0.035841,0.035841,0.999358,0.035833,saw,0.03,2,20,True,190,0,0.0,-1.0015414332135164,0.4946609068411319,0.9830224045030773,0.7825575464039537,completed,27.1739,0,
bread_0011,bread_cutting,7be06d2c-2547-4066-8c05-bdd3511c08fc,bread_0011,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,garmi,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.233432,2.006174,0.911,map,0.0,0.0,0.0,0.0,,,,-1.233432,2.006174,0.911,0.0,0.0,-0.782524,0.62262,0.0,-0.0,-1.797419,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.224688,-0.974431,0.0,-1.797419,-2.289301,2.305876,0.0,0.0,0.0,-0.046211,0.998932,0.0,-0.0,-0.092455,-0.27657,-1.704964,-1.520849,-1.704964,-1.520849,1.520849,0.049926,0.998753,saw,0.03,2,20,True,190,0,0.0,-1.2108830002073512,2.1067867334725476,0.9830224045030773,0.7471564801264519,completed,24.3915,0,
bread_0001,bread_cutting,a9dc919e-8fdb-4b23-bbba-36ec54569ca3,bread_0001,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,stretch,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.602941,0.656021,0.9,map,0.0,0.0,0.0,0.0,,,,1.602941,0.656021,0.9,0.0,0.0,-0.298798,0.954317,0.0,-0.0,-0.606865,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.82144,-0.570295,0.0,-0.606865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.388464,-0.606865,-0.995329,-0.606865,-0.995329,0.995329,0.544227,0.838938,saw,0.03,2,20,False,,,,,,,,,5.7317,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0001 after environment filtering.
bread_0002,bread_cutting,a9dc919e-8fdb-4b23-bbba-36ec54569ca3,bread_0002,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,1.530301,0.173541,0.9,map,0.0,0.0,0.0,0.0,,,,1.530301,0.173541,0.9,0.0,0.0,0.973161,0.230125,0.0,-0.0,2.677181,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,-0.894085,0.447897,0.0,2.677181,0.981644,0.434247,0.0,0.0,0.0,0.598236,0.80132,0.0,-0.0,1.282597,-0.443588,1.394584,3.120769,1.394584,3.120769,0.020823,0.999783,0.020822,saw,0.03,2,20,True,209,166,0.7980769230769231,1.4017044875948197,0.1902331390696786,0.8891131941832068,0.38143281779021754,completed,24.207,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 1100 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00009m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0003,bread_cutting,a9dc919e-8fdb-4b23-bbba-36ec54569ca3,bread_0003,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,stretch,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.564243,-0.363957,0.9,map,0.0,0.0,0.0,0.0,,,,1.564243,-0.363957,0.9,0.0,0.0,-0.741797,0.670625,0.0,-0.0,-1.671492,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.100526,-0.994934,0.0,-1.671492,1.016753,-0.444428,0.0,0.0,0.0,0.695705,0.718327,0.0,-0.0,1.538803,0.145938,3.07289,-1.81743,3.07289,-1.81743,1.324163,0.244141,0.96974,saw,0.03,2,20,True,190,79,0.41798941798941797,1.547564043453112,-0.2586401141049694,0.8857332570105791,0.013432313972314106,completed,13.7927,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0004,bread_cutting,a9dc919e-8fdb-4b23-bbba-36ec54569ca3,bread_0004,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.140917,-0.054102,-0.032193,0.147453,0.052706,0.039341,0.28837,0.106808,0.071534,0.00220328,1.506868,1.132028,0.9,map,0.0,0.0,0.0,0.0,,,,1.506868,1.132028,0.9,0.0,0.0,0.014557,0.999894,0.0,-0.0,0.029116,-0.115917,-0.000698,-0.028617,0.086694,0.5,0.05,1.0,0.0,0.0,0.999576,0.029112,0.0,0.029116,0.990971,0.891382,0.0,0.0,0.0,0.788514,0.615016,0.0,-0.0,1.816779,0.436458,-1.787663,-0.407343,-1.787663,-0.407343,0.407343,0.918177,0.396171,saw,0.03,2,20,True,209,186,0.8942307692307693,1.630552699002459,1.091509850203189,0.882806582711637,0.08949976193880425,completed,28.7088,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
bread_0005,bread_cutting,a9dc919e-8fdb-4b23-bbba-36ec54569ca3,bread_0005,910004,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,stretch,failed,,knife_left,primary,3,2,3,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.171851,1.513376,0.911,map,0.0,0.0,0.0,0.0,,,,-1.171851,1.513376,0.911,0.0,0.0,-0.75815,0.65208,0.0,-0.0,-1.720944,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.149584,-0.988749,0.0,-1.720944,-1.686481,1.288975,0.0,0.0,0.0,0.925968,0.377601,0.0,-0.0,2.367185,0.411188,2.195057,-2.132131,2.195057,-2.132131,1.009461,0.532317,0.846545,saw,0.03,2,20,True,190,157,0.8306878306878307,-1.168674392670898,1.4026065097754825,0.8967332570105792,0.045759366829819445,completed,21.1058,3,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 925 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks, wiggle=False)."
