bowl_name,knowledge_motion,knowledge_mixing_tool,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_quat_x,robot_quat_y,robot_quat_z,robot_quat_w,robot_roll_rad,robot_pitch_rad,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons,mixing_phase_reached,mixing_planned_duration_s,mixing_estimated_completed_time_s
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,9f27d755-c489-4f6e-8a2b-83bee1e1ce30,bowl_0008,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.887811,1.630543,0.911,map,0.0,0.0,0.0,0.0,,,,-0.887811,1.630543,0.911,0.0,0.0,0.850157,0.526529,0.0,-0.0,2.032568,,,,,,,,,,,,,,-0.11828,1.651072,0.0985,0.0,0.0,0.988742,-0.14963,0.0,-0.0,-2.841205,,,,,,,,,Whisking,,,0,True,201,100,0.5,-0.8442841975927362,1.6522039918939715,0.9475852680802346,0.42778796021346377,completed,11.7983,0,,True,2.0,1.0
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,9f27d755-c489-4f6e-8a2b-83bee1e1ce30,bowl_0009,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.169484,1.383048,0.911,map,0.0,0.0,0.0,0.0,,,,-1.169484,1.383048,0.911,0.0,0.0,0.490171,0.871626,0.0,-0.0,1.024572,,,,,,,,,,,,,,-2.015172,1.350923,0.0985,0.0,0.0,0.148136,0.988967,0.0,-0.0,0.297366,,,,,,,,,Whisking,,,0,True,201,170,0.85,-1.2027873663496087,1.3671045721222432,0.9406543900668621,0.47507427203113434,completed,14.8949,0,,True,2.0,1.7
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,9f27d755-c489-4f6e-8a2b-83bee1e1ce30,bowl_0010,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.899444,2.216681,0.911,map,0.0,0.0,0.0,0.0,,,,-0.899444,2.216681,0.911,0.0,0.0,0.997988,0.063408,0.0,-0.0,3.014691,,,,,,,,,,,,,,-0.115484,2.241729,0.0985,0.0,0.0,0.988858,-0.148864,0.0,-0.0,-2.842754,,,,,,,,,Whisking,,,0,True,201,132,0.66,-0.8505899443937589,2.2425888506401135,0.954516146093607,0.41912447536188585,completed,15.0044,0,,True,2.0,1.32
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,9f27d755-c489-4f6e-8a2b-83bee1e1ce30,bowl_0011,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,tiago,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.241871,2.041823,0.911,map,0.0,0.0,0.0,0.0,,,,-1.241871,2.041823,0.911,0.0,0.0,0.877429,0.479706,0.0,-0.0,2.140953,,,,,,,,,,,,,,-2.075851,1.990496,0.0985,0.0,0.0,0.130444,0.991456,0.0,-0.0,0.261634,,,,,,,,,Whisking,,,0,True,201,2,0.01,-1.27964640522624,2.0210227679841974,0.9475852680802346,0.4002360845153135,completed,12.9477,0,,True,2.0,0.02
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,9f27d755-c489-4f6e-8a2b-83bee1e1ce30,bowl_0012,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,retry_with_left_arm,right_arm_failed,False,,False,False,False,True,tiago,success,LEFT,whisk_left,primary,2,1,1,True,True,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.931471,2.868857,0.911,map,0.0,0.0,0.0,0.0,,,,-0.931471,2.868857,0.911,0.0,0.0,-0.862777,0.505584,0.0,-0.0,-2.081475,,,,,,,,,,,,,,-0.189243,2.625003,0.0985,0.0,0.0,0.998478,0.055156,0.0,-0.0,3.031224,,,,,,,,,Whisking,,,0,True,201,4,0.02,-0.9027286748118786,2.847262430039423,0.9406543900668621,0.6957279099865317,completed,41.4777,1,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.01978m over 25 ticks, wiggle=True).",True,2.0,0.04
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0001,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.571157,0.006501,0.9,map,0.0,0.0,0.0,0.0,,,,1.571157,0.006501,0.9,0.0,0.0,0.973755,0.227597,0.0,-0.0,2.682374,,,,,,,,,,,,,,0.25525,0.225,0.1616,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,,,,,,,,,Whisking,,,0,False,,,,,,,,,16.3199,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0001 after environment filtering.,False,2.0,
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0002,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.480332,0.953134,0.9,map,0.0,0.0,0.0,0.0,,,,1.480332,0.953134,0.9,0.0,0.0,0.462584,0.886575,0.0,-0.0,0.961815,,,,,,,,,,,,,,0.422576,0.936644,0.1616,0.0,0.0,0.528644,0.848844,0.0,-0.0,1.114005,,,,,,,,,Whisking,,,0,True,201,93,0.465,1.5324777459789003,0.9309998235694322,0.9435161460936069,1.2261814807144897,completed,11.6943,0,,True,2.0,0.93
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0003,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.504843,-0.296707,0.9,map,0.0,0.0,0.0,0.0,,,,1.504843,-0.296707,0.9,0.0,0.0,-0.202226,0.979339,0.0,-0.0,-0.407261,,,,,,,,,,,,,,0.353786,-0.352921,0.1616,0.0,0.0,0.504965,0.86314,0.0,-0.0,1.058683,,,,,,,,,Whisking,,,0,True,201,21,0.105,1.5374098378164527,-0.2803593494699518,0.9296543900668621,1.1390160026274991,completed,6.6388,0,,True,2.0,0.21
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0004,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.577139,0.367148,0.9,map,0.0,0.0,0.0,0.0,,,,1.577139,0.367148,0.9,0.0,0.0,-0.660012,0.751255,0.0,-0.0,-1.441669,,,,,,,,,,,,,,0.353786,-0.352921,0.1616,0.0,0.0,0.504965,0.86314,0.0,-0.0,1.058683,,,,,,,,,Whisking,,,0,False,,,,,,,,,4.768,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0004 after environment filtering.,False,2.0,
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0005,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.65246,0.630459,0.9,map,0.0,0.0,0.0,0.0,,,,1.65246,0.630459,0.9,0.0,0.0,-0.299291,0.954162,0.0,-0.0,-0.607899,,,,,,,,,,,,,,0.353786,-0.352921,0.1616,0.0,0.0,0.504965,0.86314,0.0,-0.0,1.058683,,,,,,,,,Whisking,,,0,False,,,,,,,,,11.8356,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0005 after environment filtering.,False,2.0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0006,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.144476,2.687601,0.911,map,0.0,0.0,0.0,0.0,,,,-1.144476,2.687601,0.911,0.0,0.0,1.0,-0.000235,0.0,-0.0,-3.141123,,,,,,,,,,,,,,0.353786,-0.352921,0.1616,0.0,0.0,0.504965,0.86314,0.0,-0.0,1.058683,,,,,,,,,Whisking,,,0,False,,,,,,,,,9.2893,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0006.,False,2.0,
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0007,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.956904,0.823534,0.911,map,0.0,0.0,0.0,0.0,,,,-0.956904,0.823534,0.911,0.0,0.0,0.500547,0.865709,0.0,-0.0,1.048461,,,,,,,,,,,,,,0.111195,0.579748,0.1616,0.0,0.0,0.903848,-0.427854,0.0,-0.0,-2.257358,,,,,,,,,Whisking,,,0,True,201,178,0.89,-1.0068748374881045,0.812942357532797,0.9545161460936069,1.0484945372980734,completed,10.8618,0,,True,2.0,1.78
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0008,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.887811,1.630543,0.911,map,0.0,0.0,0.0,0.0,,,,-0.887811,1.630543,0.911,0.0,0.0,0.850157,0.526529,0.0,-0.0,2.032568,,,,,,,,,,,,,,0.141749,1.267181,0.1616,0.0,0.0,0.950624,-0.310345,0.0,-0.0,-2.510481,,,,,,,,,Whisking,,,0,True,201,23,0.115,-0.9296655792042511,1.6435951532629116,0.9475852680802346,1.043775610338085,completed,11.7826,0,,True,2.0,0.23
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0009,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.169484,1.383048,0.911,map,0.0,0.0,0.0,0.0,,,,-1.169484,1.383048,0.911,0.0,0.0,0.490171,0.871626,0.0,-0.0,1.024572,,,,,,,,,,,,,,-2.29664,1.505233,0.1616,0.0,0.0,0.426421,0.904525,0.0,-0.0,0.881065,,,,,,,,,Whisking,,,0,True,201,80,0.4,-1.1294308750877635,1.3849918753806656,0.9406543900668621,1.011258449886665,completed,8.0991,0,,True,2.0,0.8
bowl_0010,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0010,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.899444,2.216681,0.911,map,0.0,0.0,0.0,0.0,,,,-0.899444,2.216681,0.911,0.0,0.0,0.997988,0.063408,0.0,-0.0,3.014691,,,,,,,,,,,,,,0.195926,1.986933,0.1616,0.0,0.0,0.951716,-0.306979,0.0,-0.0,-2.517559,,,,,,,,,Whisking,,,0,True,201,40,0.2,-0.9516154814182112,2.2099019078489595,0.954516146093607,1.011555969205409,completed,11.5083,0,,True,2.0,0.4
bowl_0011,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0011,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,whisk_right,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-1.241871,2.041823,0.911,map,0.0,0.0,0.0,0.0,,,,-1.241871,2.041823,0.911,0.0,0.0,0.877429,0.479706,0.0,-0.0,2.140953,,,,,,,,,,,,,,-2.328099,1.865845,0.1616,0.0,0.0,0.598154,0.801381,0.0,-0.0,1.28239,,,,,,,,,Whisking,,,0,True,201,84,0.42,-1.217646194117364,2.0836047989111273,0.9475852680802346,0.9681756240593714,completed,15.4091,0,,True,2.0,0.84
bowl_0012,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,01cac413-caa4-41e6-a203-59cf4f706bbc,bowl_0012,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-0.931471,2.868857,0.911,map,0.0,0.0,0.0,0.0,,,,-0.931471,2.868857,0.911,0.0,0.0,-0.862777,0.505584,0.0,-0.0,-2.081475,,,,,,,,,,,,,,-2.328099,1.865845,0.1616,0.0,0.0,0.598154,0.801381,0.0,-0.0,1.28239,,,,,,,,,Whisking,,,0,False,,,,,,,,,14.886,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0012.,False,2.0,
bowl_0001,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0001,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,mixing_motion_stalled_after_phase_reached,task_failed,partial_mix_stalled,False,,False,False,False,False,hsrb,partial_mix_stalled,,whisk_left,primary,1,0,1,False,False,False,,-0.111185,-0.114863,-0.051953,0.112268,0.107528,0.055447,0.223453,0.222391,0.1074,0.00533716,1.571157,0.006501,0.9,map,0.0,0.0,0.0,0.0,,,,1.571157,0.006501,0.9,0.0,0.0,0.973755,0.227597,0.0,-0.0,2.682374,,,,,,,,,,,,,,0.927368,0.017963,0.0,0.0,0.0,-0.062307,0.998057,0.0,-0.0,-0.124694,,,,,,,,,Whisking,,,0,True,201,50,0.25,1.5179612470772192,0.03689630676002588,0.9504470241069793,0.4489083992788904,failed,4.1664,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 500 ticks in MixingAction (status=wiggle, max link displacement 0.00215m over 25 ticks, wiggle=True).",True,2.0,0.5
bowl_0002,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0002,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,1.480332,0.953134,0.9,map,0.0,0.0,0.0,0.0,,,,1.480332,0.953134,0.9,0.0,0.0,0.462584,0.886575,0.0,-0.0,0.961815,,,,,,,,,,,,,,0.819987,0.994133,0.0,0.0,0.0,-0.161734,0.986834,0.0,-0.0,-0.324896,,,,,,,,,Whisking,,,0,True,201,0,0.0,1.4390712984342808,0.9819098656506084,0.9435161460936069,0.3751624513922725,completed,3.1165,0,,True,2.0,0.0
bowl_0003,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0003,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.504843,-0.296707,0.9,map,0.0,0.0,0.0,0.0,,,,1.504843,-0.296707,0.9,0.0,0.0,-0.202226,0.979339,0.0,-0.0,-0.407261,,,,,,,,,,,,,,0.901062,-0.134933,0.0,0.0,0.0,-0.249386,0.968404,0.0,-0.0,-0.504092,,,,,,,,,Whisking,,,0,True,201,148,0.74,1.4679568671246948,-0.28590553202458124,0.9296543900668621,0.2884557588484057,completed,3.5729,0,,True,2.0,1.48
bowl_0004,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0004,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,1.577139,0.367148,0.9,map,0.0,0.0,0.0,0.0,,,,1.577139,0.367148,0.9,0.0,0.0,-0.660012,0.751255,0.0,-0.0,-1.441669,,,,,,,,,,,,,,0.927364,0.354952,0.0,0.0,0.0,-0.06553,0.997851,0.0,-0.0,-0.131154,,,,,,,,,Whisking,,,0,True,201,117,0.585,1.532252161009459,0.3848643272626733,0.9365852680802346,0.5347343841315393,completed,4.0543,0,,True,2.0,1.17
bowl_0005,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0005,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,hsrb,failed,,whisk_left,pickup_setup,0,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,1.65246,0.630459,0.9,map,0.0,0.0,0.0,0.0,,,,1.65246,0.630459,0.9,0.0,0.0,-0.299291,0.954162,0.0,-0.0,-0.607899,,,,,,,,,,,,,,0.927364,0.354952,0.0,0.0,0.0,-0.06553,0.997851,0.0,-0.0,-0.131154,,,,,,,,,Whisking,,,0,False,,,,,,,,,2.374,1,navigation setup -> RuntimeError: No collision-free navigation pose found for mixing bowl_0005 after environment filtering.,False,2.0,
bowl_0006,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0006,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.144476,2.687601,0.911,map,0.0,0.0,0.0,0.0,,,,-1.144476,2.687601,0.911,0.0,0.0,1.0,-0.000235,0.0,-0.0,-3.141123,,,,,,,,,,,,,,-1.753796,2.667104,0.0,0.0,0.0,-0.16622,0.986089,0.0,-0.0,-0.33399,,,,,,,,,Whisking,,,0,True,201,66,0.33,-1.1779808201422401,2.7082921061160063,0.9406543900668621,0.4490685555881317,completed,2.9229,0,,True,2.0,0.66
bowl_0007,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0007,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.097287,-0.100505,-0.045459,0.098234,0.094087,0.048516,0.195521,0.194592,0.093975,0.00357548,-0.956904,0.823534,0.911,map,0.0,0.0,0.0,0.0,,,,-0.956904,0.823534,0.911,0.0,0.0,0.500547,0.865709,0.0,-0.0,1.048461,,,,,,,,,,,,,,-0.41355,0.883375,0.0,0.0,0.0,0.987627,0.156822,0.0,-0.0,2.826648,,,,,,,,,Whisking,,,0,True,201,100,0.5,-0.9077453282242001,0.7952353800557224,0.9545161460936069,0.4178347143291098,completed,3.3576,0,,True,2.0,1.0
bowl_0008,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0008,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.083389,-0.086147,-0.038965,0.084201,0.080646,0.041585,0.16759,0.166793,0.08055,0.00225161,-0.887811,1.630543,0.911,map,0.0,0.0,0.0,0.0,,,,-0.887811,1.630543,0.911,0.0,0.0,0.850157,0.526529,0.0,-0.0,2.032568,,,,,,,,,,,,,,-0.373645,1.696511,0.0,0.0,0.0,0.990409,0.13817,0.0,-0.0,2.864365,,,,,,,,,Whisking,,,0,True,201,133,0.665,-0.8468549854538568,1.6068251467469663,0.9475852680802346,0.39589324951194305,completed,4.2686,0,,True,2.0,1.33
bowl_0009,http://www.ease-crc.org/ont/meals#spiral,http://www.ease-crc.org/ont/meals#Whisk,bowl_mixing,43c7fb38-b988-409f-a677-66e20145d9fe,bowl_0009,910005,kitchen,full_system,task_knowledge+htn+constraint_planning,True,,,,,,,knowledge_base,True,True,ok,mix,primary_success,False,,False,False,False,True,hsrb,success,LEFT,whisk_left,primary,1,0,0,False,False,False,,-0.069491,-0.071789,-0.032471,0.070167,0.067205,0.034654,0.139658,0.138995,0.067125,0.00130302,-1.169484,1.383048,0.911,map,0.0,0.0,0.0,0.0,,,,-1.169484,1.383048,0.911,0.0,0.0,0.490171,0.871626,0.0,-0.0,1.024572,,,,,,,,,,,,,,-1.792819,1.366224,0.0,0.0,0.0,-0.151336,0.988482,0.0,-0.0,-0.303839,,,,,,,,,Whisking,,,0,True,201,199,0.995,-1.2007948967505153,1.400677538666864,0.9406543900668621,0.44150426293706996,completed,3.9986,0,,True,2.0,1.99
